@RELATION nflpredictor

@ATTRIBUTE homeTotalYdsLast3 real
@ATTRIBUTE homeTotalYdsSeason real
@ATTRIBUTE homePassYdsLast3 real
@ATTRIBUTE homePassYdsSeason real
@ATTRIBUTE homeRushYdsLast3 real
@ATTRIBUTE homeRushYdsSeason real
@ATTRIBUTE homeFirstDownsLast3 real
@ATTRIBUTE homeFirstDownsSeaon real
@ATTRIBUTE homeTurnoversLast3 real
@ATTRIBUTE homeTurnoversSeason real
@ATTRIBUTE homePuntsLast3 real
@ATTRIBUTE homePuntsSeason real
@ATTRIBUTE homePosTimeLast3 real
@ATTRIBUTE homePosTimeSeason real
@ATTRIBUTE awayTotalYdsLast3 real
@ATTRIBUTE awayTotalYdsSeason real
@ATTRIBUTE awayPassYdsLast3 real
@ATTRIBUTE awayPassYdsSeason real
@ATTRIBUTE awayRushYdsLast3 real
@ATTRIBUTE awayRushYdsSeason real
@ATTRIBUTE awayFirstDownsLast3 real
@ATTRIBUTE awayFirstDownsSeason real
@ATTRIBUTE awayTurnoversLast3 real
@ATTRIBUTE awayTurnoversSeason real
@ATTRIBUTE awayPuntsLast3 real
@ATTRIBUTE awayPuntsSeason real
@ATTRIBUTE awayPosTimeLast3 real
@ATTRIBUTE awayPosTimeSeason real
@ATTRIBUTE winner {H,A}

@Data
405.333333333, 389.333333333, 276.666666667, 257.0, 128.666666667, 132.333333333, 21.0, 22.8333333333, 1.33333333333, 1.16666666667, 2.66666666667, 2.83333333333, 1678.33333333, 1794.66666667, 365.0, 410.0, 280.0, 306.833333333, 85.0, 103.166666667, 18.3333333333, 21.3333333333, 1.33333333333, 2.0, 5.0, 4.33333333333, 1584.0, 1701.83333333, H
331.666666667, 327.0, 260.666666667, 226.0, 71.0, 101.0, 18.3333333333, 16.8333333333, 2.0, 1.16666666667, 7.33333333333, 6.0, 1820.0, 1786.83333333, 356.333333333, 313.166666667, 216.0, 193.166666667, 140.333333333, 120.0, 20.3333333333, 18.1666666667, 2.0, 1.66666666667, 5.33333333333, 5.0, 1853.33333333, 1758.33333333, H
440.333333333, 370.166666667, 297.0, 266.5, 143.333333333, 103.666666667, 24.3333333333, 23.0, 2.0, 1.66666666667, 3.0, 4.0, 2112.0, 1945.66666667, 373.0, 353.8, 236.333333333, 217.6, 136.666666667, 136.2, 20.3333333333, 21.8, 2.0, 2.2, 4.0, 4.0, 1600.0, 1699.2, A
292.666666667, 328.5, 207.0, 242.166666667, 85.6666666667, 86.3333333333, 16.0, 18.3333333333, 0.666666666667, 1.33333333333, 6.66666666667, 4.83333333333, 1898.33333333, 1998.83333333, 448.333333333, 442.8, 331.0, 309.8, 117.333333333, 133.0, 27.0, 27.4, 2.0, 2.0, 2.66666666667, 3.0, 1946.66666667, 1915.0, H
349.0, 319.166666667, 238.0, 224.333333333, 111.0, 94.8333333333, 21.0, 20.1666666667, 0.333333333333, 0.666666666667, 3.66666666667, 4.0, 1773.66666667, 1667.0, 355.666666667, 343.833333333, 254.333333333, 257.0, 101.333333333, 86.8333333333, 23.6666666667, 21.6666666667, 1.66666666667, 1.16666666667, 3.33333333333, 4.33333333333, 1919.0, 1858.16666667, H
458.666666667, 442.333333333, 353.666666667, 328.666666667, 105.0, 113.666666667, 28.0, 26.6666666667, 2.33333333333, 1.83333333333, 3.66666666667, 3.5, 2357.66666667, 2187.83333333, 377.666666667, 397.0, 248.333333333, 269.6, 129.333333333, 127.4, 23.6666666667, 21.6, 2.0, 1.2, 3.0, 3.4, 1706.0, 1785.2, H
313.666666667, 289.833333333, 239.333333333, 220.333333333, 74.3333333333, 69.5, 20.0, 17.3333333333, 2.33333333333, 2.0, 4.33333333333, 5.66666666667, 1728.0, 1595.66666667, 401.0, 383.2, 259.666666667, 237.4, 141.333333333, 145.8, 21.6666666667, 22.2, 0.666666666667, 0.4, 4.33333333333, 5.0, 1705.66666667, 1691.8, H
407.666666667, 376.0, 294.666666667, 270.0, 113.0, 106.0, 24.6666666667, 21.8, 2.33333333333, 2.0, 4.66666666667, 4.4, 1943.66666667, 1931.8, 331.0, 335.8, 186.333333333, 186.0, 144.666666667, 149.8, 18.3333333333, 18.8, 0.666666666667, 0.8, 5.33333333333, 4.4, 1907.0, 1757.2, H
345.666666667, 394.833333333, 284.333333333, 296.5, 61.3333333333, 98.3333333333, 17.3333333333, 21.8333333333, 3.33333333333, 2.16666666667, 5.66666666667, 5.0, 1464.33333333, 1779.33333333, 320.333333333, 334.333333333, 219.0, 218.166666667, 101.333333333, 116.166666667, 17.3333333333, 18.5, 1.0, 1.16666666667, 5.33333333333, 5.16666666667, 1545.0, 1650.66666667, H
423.0, 378.833333333, 316.333333333, 285.666666667, 106.666666667, 93.1666666667, 21.3333333333, 20.8333333333, 0.333333333333, 0.333333333333, 3.66666666667, 4.33333333333, 2107.33333333, 2073.66666667, 350.0, 335.0, 193.0, 200.8, 157.0, 134.2, 21.0, 21.2, 1.0, 1.2, 4.33333333333, 4.0, 1881.66666667, 1831.0, A
434.0, 398.666666667, 270.0, 238.333333333, 164.0, 160.333333333, 23.6666666667, 23.6666666667, 1.66666666667, 2.0, 3.66666666667, 3.16666666667, 2170.33333333, 2082.66666667, 339.666666667, 329.333333333, 218.666666667, 214.333333333, 121.0, 115.0, 21.6666666667, 21.8333333333, 1.33333333333, 1.83333333333, 6.0, 5.16666666667, 1935.66666667, 1857.66666667, H
318.333333333, 295.4, 240.333333333, 223.4, 78.0, 72.0, 16.3333333333, 16.4, 2.0, 2.0, 5.0, 5.4, 1609.66666667, 1524.6, 290.0, 307.8, 225.0, 222.2, 65.0, 85.6, 17.3333333333, 19.0, 0.333333333333, 0.6, 6.33333333333, 5.6, 1734.0, 1752.4, A
419.666666667, 389.0, 331.0, 297.8, 88.6666666667, 91.2, 21.6666666667, 21.6, 1.33333333333, 0.8, 6.66666666667, 5.6, 1931.0, 1832.6, 398.666666667, 365.166666667, 239.333333333, 229.666666667, 159.333333333, 135.5, 19.6666666667, 19.5, 0.666666666667, 1.0, 4.33333333333, 3.66666666667, 2139.66666667, 2017.83333333, H
373.666666667, 394.333333333, 262.333333333, 257.0, 111.333333333, 137.333333333, 23.0, 22.3333333333, 1.0, 1.16666666667, 5.33333333333, 4.83333333333, 2052.33333333, 1946.0, 321.0, 336.166666667, 204.666666667, 207.666666667, 116.333333333, 128.5, 17.3333333333, 18.0, 2.0, 1.66666666667, 5.66666666667, 5.0, 1705.0, 1803.83333333, H
448.666666667, 394.0, 333.666666667, 298.833333333, 115.0, 95.1666666667, 22.6666666667, 21.8333333333, 0.666666666667, 0.666666666667, 5.33333333333, 5.33333333333, 1936.66666667, 1807.0, 371.0, 360.571428571, 255.333333333, 270.857142857, 115.666666667, 89.7142857143, 21.3333333333, 20.5714285714, 0.666666666667, 0.428571428571, 4.33333333333, 4.42857142857, 1938.66666667, 1957.42857143, H
312.666666667, 387.714285714, 246.0, 289.571428571, 66.6666666667, 98.1428571429, 16.0, 20.5714285714, 1.0, 1.85714285714, 5.0, 4.42857142857, 1577.0, 1688.28571429, 287.333333333, 330.714285714, 211.333333333, 248.285714286, 76.0, 82.4285714286, 17.3333333333, 18.7142857143, 1.33333333333, 1.42857142857, 6.33333333333, 4.85714285714, 1846.66666667, 1990.14285714, A
361.0, 342.0, 246.0, 252.142857143, 115.0, 89.8571428571, 24.6666666667, 21.8571428571, 1.66666666667, 1.14285714286, 4.33333333333, 4.71428571429, 1930.66666667, 1851.42857143, 357.333333333, 357.0, 198.666666667, 203.666666667, 158.666666667, 153.333333333, 18.0, 19.8333333333, 0.333333333333, 0.666666666667, 4.66666666667, 4.33333333333, 1793.66666667, 1788.33333333, A
322.666666667, 353.333333333, 221.333333333, 241.833333333, 101.333333333, 111.5, 18.0, 19.3333333333, 1.66666666667, 1.0, 5.33333333333, 4.66666666667, 1537.0, 1690.5, 377.666666667, 386.714285714, 250.333333333, 255.714285714, 127.333333333, 131.0, 20.3333333333, 22.8571428571, 2.33333333333, 1.42857142857, 3.66666666667, 3.0, 1734.66666667, 1823.0, H
320.0, 296.714285714, 211.666666667, 210.428571429, 108.333333333, 86.2857142857, 19.6666666667, 17.7142857143, 2.33333333333, 2.14285714286, 6.33333333333, 6.0, 1747.66666667, 1638.14285714, 393.333333333, 360.333333333, 258.0, 224.0, 135.333333333, 136.333333333, 22.3333333333, 22.1666666667, 2.0, 1.83333333333, 2.33333333333, 3.66666666667, 1821.0, 1789.5, A
357.666666667, 340.0, 207.333333333, 202.5, 150.333333333, 137.5, 20.6666666667, 21.3333333333, 0.333333333333, 1.0, 4.0, 4.0, 1987.66666667, 1915.83333333, 349.0, 358.666666667, 242.333333333, 253.333333333, 106.666666667, 105.333333333, 22.0, 21.1666666667, 1.33333333333, 1.66666666667, 5.33333333333, 4.16666666667, 1839.0, 1885.83333333, H
408.0, 345.428571429, 297.0, 242.142857143, 111.0, 103.285714286, 22.6666666667, 19.7142857143, 0.0, 0.714285714286, 4.0, 4.85714285714, 1768.33333333, 1755.42857143, 349.666666667, 349.285714286, 267.333333333, 253.0, 82.3333333333, 96.2857142857, 18.0, 21.7142857143, 2.33333333333, 1.85714285714, 4.0, 3.85714285714, 1837.66666667, 1861.85714286, H
259.333333333, 320.285714286, 146.0, 185.428571429, 113.333333333, 134.857142857, 18.0, 18.7142857143, 1.33333333333, 1.71428571429, 6.0, 5.28571428571, 1768.66666667, 1805.85714286, 350.666666667, 333.571428571, 272.333333333, 230.142857143, 78.3333333333, 103.428571429, 20.0, 17.5714285714, 2.66666666667, 1.57142857143, 6.0, 5.85714285714, 1791.0, 1768.28571429, A
342.666666667, 306.833333333, 270.666666667, 217.0, 72.0, 89.8333333333, 21.0, 18.0, 1.0, 2.0, 4.0, 4.33333333333, 1611.66666667, 1606.5, 262.333333333, 307.857142857, 149.666666667, 182.428571429, 112.666666667, 125.428571429, 17.0, 17.8571428571, 2.66666666667, 1.71428571429, 6.66666666667, 5.14285714286, 1843.66666667, 1784.71428571, A
312.0, 320.285714286, 213.666666667, 209.857142857, 98.3333333333, 110.428571429, 16.6666666667, 17.8571428571, 0.666666666667, 1.28571428571, 5.0, 5.14285714286, 1810.66666667, 1680.0, 351.666666667, 344.285714286, 203.666666667, 215.285714286, 148.0, 129.0, 17.6666666667, 18.2857142857, 2.0, 1.85714285714, 4.66666666667, 4.71428571429, 1644.33333333, 1785.28571429, A
299.0, 317.333333333, 221.0, 225.5, 78.0, 91.8333333333, 17.6666666667, 20.0, 0.333333333333, 0.666666666667, 7.33333333333, 5.33333333333, 1919.66666667, 1829.83333333, 337.666666667, 378.333333333, 214.333333333, 262.333333333, 123.333333333, 116.0, 19.0, 21.1666666667, 3.0, 2.33333333333, 5.33333333333, 5.0, 1543.33333333, 1568.83333333, H
364.666666667, 363.666666667, 230.666666667, 230.666666667, 134.0, 133.0, 19.6666666667, 20.6666666667, 1.66666666667, 0.833333333333, 5.33333333333, 5.33333333333, 1693.0, 1694.33333333, 311.333333333, 282.833333333, 237.0, 213.5, 74.3333333333, 69.3333333333, 16.0, 15.8333333333, 1.66666666667, 1.66666666667, 5.33333333333, 5.5, 1502.33333333, 1501.0, H
353.0, 384.857142857, 244.666666667, 256.285714286, 108.333333333, 128.571428571, 20.0, 21.7142857143, 1.0, 1.14285714286, 5.33333333333, 4.71428571429, 2009.33333333, 1943.14285714, 461.333333333, 451.428571429, 334.333333333, 329.571428571, 127.0, 121.857142857, 26.6666666667, 26.7142857143, 2.66666666667, 1.85714285714, 4.33333333333, 3.85714285714, 2305.0, 2215.71428571, H
452.333333333, 437.0, 346.666666667, 314.0, 105.666666667, 123.0, 26.3333333333, 27.0, 2.66666666667, 2.0, 2.66666666667, 3.16666666667, 1829.66666667, 1872.83333333, 350.666666667, 325.428571429, 217.666666667, 226.714285714, 133.0, 98.7142857143, 21.3333333333, 20.4285714286, 0.333333333333, 0.571428571429, 5.33333333333, 4.14285714286, 1897.33333333, 1684.42857143, H
426.666666667, 402.142857143, 274.0, 242.428571429, 152.666666667, 159.714285714, 22.3333333333, 23.1428571429, 2.0, 1.85714285714, 3.66666666667, 3.28571428571, 2151.66666667, 2075.0, 355.0, 388.571428571, 287.0, 290.0, 68.0, 98.5714285714, 17.0, 21.0, 2.0, 2.14285714286, 5.33333333333, 4.71428571429, 1596.33333333, 1774.28571429, A
342.666666667, 332.5, 219.666666667, 239.625, 123.0, 92.875, 23.0, 21.25, 1.33333333333, 1.25, 3.33333333333, 4.375, 2013.66666667, 1852.5, 471.333333333, 445.285714286, 336.0, 312.285714286, 135.333333333, 133.0, 29.0, 27.1428571429, 2.0, 1.85714285714, 2.0, 2.71428571429, 1957.66666667, 1876.57142857, A
332.666666667, 352.857142857, 220.666666667, 241.428571429, 112.0, 111.428571429, 18.6666666667, 19.2857142857, 1.33333333333, 1.14285714286, 5.0, 4.42857142857, 1730.33333333, 1712.42857143, 364.666666667, 306.75, 216.333333333, 209.25, 148.333333333, 97.5, 22.0, 17.875, 2.66666666667, 2.25, 6.0, 5.75, 1901.0, 1676.25, H
313.333333333, 355.428571429, 224.666666667, 235.857142857, 88.6666666667, 119.571428571, 15.6666666667, 19.8571428571, 1.33333333333, 0.714285714286, 6.66666666667, 5.57142857143, 1610.0, 1667.71428571, 301.0, 295.142857143, 228.0, 208.714285714, 73.0, 86.4285714286, 19.0, 17.5714285714, 1.33333333333, 2.0, 5.33333333333, 4.71428571429, 1691.0, 1631.71428571, H
404.666666667, 400.625, 243.333333333, 240.125, 161.333333333, 160.5, 21.0, 22.75, 1.66666666667, 1.875, 3.66666666667, 3.375, 1998.33333333, 2029.0, 360.666666667, 329.142857143, 271.333333333, 240.285714286, 89.3333333333, 88.8571428571, 20.3333333333, 19.5714285714, 0.666666666667, 0.714285714286, 6.33333333333, 5.71428571429, 2002.0, 1815.57142857, A
376.666666667, 351.875, 216.666666667, 212.5, 160.0, 139.375, 20.6666666667, 19.0, 1.66666666667, 1.625, 4.33333333333, 4.875, 1729.0, 1827.375, 440.333333333, 398.714285714, 287.666666667, 283.571428571, 152.666666667, 115.142857143, 24.3333333333, 22.0, 2.66666666667, 2.42857142857, 5.33333333333, 5.14285714286, 1812.33333333, 1611.85714286, A
330.333333333, 343.0, 201.333333333, 204.714285714, 129.0, 138.285714286, 19.6666666667, 21.5714285714, 0.666666666667, 1.0, 4.0, 4.0, 1971.33333333, 1947.57142857, 313.0, 319.25, 171.666666667, 179.375, 141.333333333, 139.875, 21.6666666667, 19.125, 2.66666666667, 2.25, 5.0, 5.25, 1992.33333333, 1822.25, H
357.0, 355.428571429, 224.666666667, 217.428571429, 132.333333333, 138.0, 20.0, 21.4285714286, 1.33333333333, 1.71428571429, 3.33333333333, 3.85714285714, 1755.33333333, 1770.57142857, 326.666666667, 353.75, 244.666666667, 267.625, 82.0, 86.125, 21.6666666667, 20.75, 1.0, 0.625, 4.0, 4.375, 1745.33333333, 1932.0, H
273.333333333, 310.875, 165.333333333, 189.0, 108.0, 121.875, 17.6666666667, 18.375, 1.66666666667, 1.5, 7.0, 5.5, 1812.0, 1790.875, 389.0, 391.125, 290.666666667, 289.5, 98.3333333333, 101.625, 18.6666666667, 20.75, 2.33333333333, 2.0, 4.33333333333, 4.75, 1859.0, 1839.0, H
366.333333333, 357.285714286, 259.0, 232.285714286, 107.333333333, 125.0, 20.3333333333, 19.8571428571, 0.666666666667, 1.0, 4.0, 3.85714285714, 1934.33333333, 2004.0, 260.333333333, 336.0, 167.333333333, 233.714285714, 93.0, 102.285714286, 16.6666666667, 20.0, 0.666666666667, 1.57142857143, 5.66666666667, 4.42857142857, 1666.66666667, 1825.28571429, A
402.0, 363.125, 323.666666667, 257.5, 78.3333333333, 105.625, 23.3333333333, 21.25, 0.0, 0.625, 3.33333333333, 4.375, 1644.0, 1781.375, 401.0, 398.428571429, 270.333333333, 297.0, 130.666666667, 101.428571429, 23.6666666667, 22.5714285714, 0.0, 0.571428571429, 5.33333333333, 5.14285714286, 1846.33333333, 1812.57142857, H
326.333333333, 350.285714286, 203.0, 201.857142857, 123.333333333, 148.428571429, 17.6666666667, 19.7142857143, 1.0, 0.857142857143, 3.66666666667, 4.14285714286, 1675.0, 1781.42857143, 334.666666667, 297.714285714, 254.333333333, 228.142857143, 80.3333333333, 69.5714285714, 16.6666666667, 16.2857142857, 1.33333333333, 1.85714285714, 5.66666666667, 5.71428571429, 1617.66666667, 1585.42857143, H
442.0, 416.625, 331.666666667, 289.5, 110.333333333, 127.125, 24.6666666667, 23.25, 1.33333333333, 1.25, 4.66666666667, 4.5, 2098.0, 1998.125, 380.0, 375.125, 247.0, 247.125, 133.0, 128.0, 21.3333333333, 22.25, 2.0, 1.5, 2.33333333333, 2.75, 1894.33333333, 1814.625, H
307.333333333, 332.571428571, 203.0, 219.142857143, 104.333333333, 113.428571429, 18.0, 21.5714285714, 1.66666666667, 1.85714285714, 6.0, 5.14285714286, 1708.66666667, 1816.71428571, 470.0, 451.0, 361.0, 336.5, 109.0, 114.5, 26.6666666667, 26.625, 2.0, 1.875, 4.33333333333, 3.75, 1936.33333333, 2090.875, A
302.666666667, 361.625, 191.333333333, 240.25, 111.333333333, 121.375, 16.6666666667, 19.75, 1.33333333333, 1.25, 6.33333333333, 4.5, 1675.0, 1743.875, 300.666666667, 352.25, 248.0, 241.375, 52.6666666667, 110.875, 15.6666666667, 19.75, 1.66666666667, 0.875, 6.33333333333, 5.5, 1661.0, 1680.25, A
332.333333333, 370.333333333, 234.666666667, 249.555555556, 97.6666666667, 120.777777778, 21.0, 22.2222222222, 2.33333333333, 1.55555555556, 3.66666666667, 3.11111111111, 1821.0, 1803.44444444, 284.0, 321.0, 223.333333333, 219.875, 60.6666666667, 101.125, 13.6666666667, 17.25, 1.33333333333, 1.375, 5.33333333333, 5.25, 1689.0, 1654.75, H
329.666666667, 326.875, 245.333333333, 228.0, 84.3333333333, 98.875, 17.6666666667, 16.875, 2.33333333333, 1.375, 5.33333333333, 5.875, 1699.0, 1755.125, 345.0, 338.75, 208.333333333, 203.625, 136.666666667, 135.125, 22.6666666667, 21.75, 0.333333333333, 0.875, 4.0, 4.0, 2061.0, 1917.25, A
328.0, 337.5, 255.0, 257.875, 73.0, 79.625, 20.3333333333, 19.125, 1.0, 1.375, 5.0, 4.625, 1911.33333333, 1973.25, 386.666666667, 366.125, 247.666666667, 228.875, 139.0, 137.25, 23.0, 22.25, 0.333333333333, 1.5, 3.0, 3.625, 2021.66666667, 1820.125, H
360.0, 313.222222222, 195.0, 211.888888889, 165.0, 101.333333333, 19.3333333333, 18.0, 2.33333333333, 2.11111111111, 6.33333333333, 5.88888888889, 1824.0, 1671.77777778, 359.666666667, 385.666666667, 221.666666667, 232.777777778, 138.0, 152.888888889, 19.3333333333, 22.2222222222, 1.66666666667, 1.88888888889, 4.0, 3.44444444444, 1816.0, 1993.77777778, A
426.0, 436.5, 302.333333333, 307.0, 123.666666667, 129.5, 26.6666666667, 27.125, 1.66666666667, 1.875, 2.66666666667, 2.875, 1884.66666667, 1903.625, 335.0, 345.5, 258.0, 226.125, 77.0, 119.375, 19.6666666667, 19.875, 1.33333333333, 1.125, 5.66666666667, 4.25, 1861.66666667, 1996.75, A
366.333333333, 324.222222222, 189.0, 184.444444444, 177.333333333, 139.777777778, 24.0, 19.4444444444, 2.0, 2.0, 3.66666666667, 5.0, 2095.33333333, 1830.33333333, 447.666666667, 412.111111111, 365.0, 293.0, 82.6666666667, 119.111111111, 24.6666666667, 23.1111111111, 1.33333333333, 1.22222222222, 4.33333333333, 4.66666666667, 2065.0, 1985.66666667, H
318.0, 303.875, 229.333333333, 214.125, 88.6666666667, 89.75, 19.0, 17.875, 1.66666666667, 2.0, 5.33333333333, 4.625, 1760.33333333, 1656.75, 277.333333333, 375.625, 214.666666667, 280.0, 62.6666666667, 95.625, 16.6666666667, 20.75, 1.0, 1.75, 4.66666666667, 4.375, 1592.33333333, 1695.375, A
277.666666667, 288.75, 223.0, 223.25, 54.6666666667, 65.5, 16.3333333333, 16.375, 2.0, 2.0, 6.33333333333, 5.75, 1656.33333333, 1574.0, 438.666666667, 407.625, 339.666666667, 313.5, 99.0, 94.125, 25.3333333333, 23.0, 0.666666666667, 0.75, 3.66666666667, 4.875, 1786.0, 1815.125, A
368.0, 330.375, 269.333333333, 239.875, 98.6666666667, 90.5, 21.3333333333, 19.875, 1.0, 0.75, 5.66666666667, 5.625, 1945.0, 1824.625, 221.666666667, 318.125, 129.333333333, 217.25, 92.3333333333, 100.875, 14.6666666667, 19.125, 1.0, 1.625, 5.0, 4.625, 1590.66666667, 1803.875, H
366.333333333, 347.25, 220.0, 198.75, 146.333333333, 148.5, 21.6666666667, 19.875, 0.666666666667, 0.75, 4.33333333333, 4.375, 1930.0, 1822.0, 347.666666667, 345.75, 255.0, 235.375, 92.6666666667, 110.375, 18.0, 21.625, 1.33333333333, 1.75, 7.66666666667, 5.5, 1614.0, 1791.75, H
407.666666667, 346.125, 297.0, 248.625, 110.666666667, 97.5, 24.0, 20.75, 1.0, 0.875, 3.33333333333, 3.625, 1907.33333333, 1686.5, 362.0, 353.625, 257.0, 250.25, 105.0, 103.375, 21.3333333333, 22.375, 1.66666666667, 1.875, 4.0, 3.875, 1723.66666667, 1833.75, H
484.0, 409.25, 316.333333333, 284.75, 167.666666667, 124.5, 27.0, 23.0, 3.0, 2.625, 5.0, 4.875, 1916.33333333, 1652.0, 276.0, 321.222222222, 165.666666667, 226.555555556, 110.333333333, 94.6666666667, 18.3333333333, 20.5555555556, 1.66666666667, 1.33333333333, 5.0, 4.55555555556, 1717.66666667, 1811.33333333, H
334.333333333, 351.666666667, 224.333333333, 224.111111111, 110.0, 127.555555556, 21.6666666667, 22.0, 1.0, 1.55555555556, 3.66666666667, 3.66666666667, 1843.33333333, 1807.44444444, 339.0, 331.0, 240.333333333, 230.777777778, 98.6666666667, 100.222222222, 18.3333333333, 17.3333333333, 2.33333333333, 1.55555555556, 5.66666666667, 5.88888888889, 1720.66666667, 1764.77777778, H
271.333333333, 320.8, 163.0, 225.4, 108.333333333, 95.4, 17.6666666667, 20.6, 3.0, 1.7, 5.0, 4.8, 1875.66666667, 1858.7, 289.0, 369.666666667, 203.666666667, 272.444444444, 85.3333333333, 97.2222222222, 19.0, 20.5555555556, 0.666666666667, 1.55555555556, 4.0, 4.22222222222, 1713.33333333, 1705.66666667, A
306.333333333, 348.888888889, 219.666666667, 250.888888889, 86.6666666667, 98.0, 20.6666666667, 22.2222222222, 2.66666666667, 2.0, 3.66666666667, 3.88888888889, 1605.0, 1832.11111111, 320.0, 315.444444444, 201.666666667, 196.0, 118.333333333, 119.444444444, 20.6666666667, 19.0, 0.666666666667, 1.33333333333, 6.66666666667, 5.55555555556, 1867.66666667, 1794.77777778, H
334.666666667, 354.0, 248.333333333, 236.555555556, 86.3333333333, 117.444444444, 18.3333333333, 19.8888888889, 1.0, 0.888888888889, 6.33333333333, 5.66666666667, 1808.33333333, 1732.33333333, 366.0, 346.111111111, 212.0, 209.111111111, 154.0, 137.0, 19.6666666667, 18.5555555556, 1.33333333333, 1.55555555556, 5.0, 5.0, 1821.0, 1809.55555556, A
435.0, 357.777777778, 320.666666667, 256.444444444, 114.333333333, 101.333333333, 22.0, 20.7777777778, 1.33333333333, 0.888888888889, 2.66666666667, 3.55555555556, 1757.0, 1697.0, 456.333333333, 404.333333333, 344.0, 289.555555556, 112.333333333, 114.777777778, 24.6666666667, 22.3333333333, 2.33333333333, 2.33333333333, 5.33333333333, 5.11111111111, 1706.0, 1614.55555556, H
316.0, 332.0, 188.333333333, 197.777777778, 127.666666667, 134.222222222, 20.6666666667, 21.1111111111, 0.666666666667, 0.888888888889, 5.33333333333, 4.44444444444, 1867.0, 1899.55555556, 382.0, 365.333333333, 176.0, 194.444444444, 206.0, 170.888888889, 22.3333333333, 20.6666666667, 1.66666666667, 1.0, 3.33333333333, 4.0, 1946.0, 1840.88888889, H
431.0, 435.0, 286.333333333, 304.777777778, 144.666666667, 130.222222222, 26.0, 26.6666666667, 2.0, 2.0, 3.33333333333, 3.22222222222, 2050.66666667, 1932.11111111, 312.666666667, 339.777777778, 183.333333333, 222.333333333, 129.333333333, 117.444444444, 17.6666666667, 18.7777777778, 2.66666666667, 1.55555555556, 5.33333333333, 4.88888888889, 1753.0, 1711.33333333, A
371.333333333, 343.333333333, 289.0, 239.222222222, 82.3333333333, 104.111111111, 20.6666666667, 21.4444444444, 1.66666666667, 1.77777777778, 6.0, 5.44444444444, 1598.66666667, 1771.33333333, 301.0, 343.777777778, 205.666666667, 221.666666667, 95.3333333333, 122.111111111, 21.0, 20.0, 1.33333333333, 1.11111111111, 6.33333333333, 4.55555555556, 1964.33333333, 2000.0, A
212.333333333, 309.888888889, 130.666666667, 212.444444444, 81.6666666667, 97.4444444444, 14.0, 18.7777777778, 2.0, 1.77777777778, 6.33333333333, 4.88888888889, 1572.0, 1781.22222222, 456.0, 414.666666667, 356.0, 317.888888889, 100.0, 96.7777777778, 26.0, 23.2222222222, 1.33333333333, 0.888888888889, 4.0, 4.88888888889, 1873.66666667, 1829.22222222, H
369.0, 386.222222222, 254.0, 282.333333333, 115.0, 103.888888889, 18.6666666667, 20.7777777778, 1.33333333333, 1.88888888889, 3.66666666667, 4.55555555556, 1936.66666667, 1831.77777778, 321.0, 311.555555556, 230.666666667, 221.555555556, 90.3333333333, 90.0, 19.3333333333, 18.4444444444, 2.33333333333, 2.11111111111, 4.66666666667, 4.44444444444, 1809.0, 1674.0, A
245.0, 334.222222222, 185.0, 252.111111111, 60.0, 82.1111111111, 17.0, 19.5555555556, 2.33333333333, 1.0, 4.66666666667, 4.44444444444, 1482.33333333, 1876.55555556, 278.333333333, 281.333333333, 232.333333333, 219.777777778, 46.0, 61.5555555556, 15.3333333333, 15.6666666667, 3.0, 2.11111111111, 7.33333333333, 6.11111111111, 1748.0, 1583.33333333, H
358.0, 330.888888889, 291.0, 247.333333333, 67.0, 83.5555555556, 20.0, 20.0, 1.0, 0.777777777778, 6.33333333333, 5.66666666667, 1872.66666667, 1844.11111111, 360.0, 339.0, 299.333333333, 261.222222222, 60.6666666667, 77.7777777778, 20.6666666667, 19.1111111111, 1.33333333333, 1.33333333333, 3.66666666667, 4.44444444444, 1895.66666667, 1964.44444444, H
465.666666667, 450.111111111, 355.0, 337.444444444, 110.666666667, 112.666666667, 25.0, 26.1111111111, 1.33333333333, 1.66666666667, 5.0, 4.0, 1861.0, 2078.88888889, 402.666666667, 367.0, 319.0, 265.777777778, 83.6666666667, 101.222222222, 25.6666666667, 22.1111111111, 0.333333333333, 0.666666666667, 3.66666666667, 4.44444444444, 1625.33333333, 1779.77777778, A
257.333333333, 308.666666667, 197.666666667, 211.333333333, 59.6666666667, 97.3333333333, 13.6666666667, 16.8888888889, 2.0, 1.44444444444, 6.33333333333, 5.55555555556, 1695.66666667, 1665.66666667, 459.0, 407.1, 389.666666667, 296.3, 69.3333333333, 110.8, 26.0, 23.0, 2.33333333333, 1.5, 3.66666666667, 4.4, 2012.0, 1963.8, A
227.0, 276.5, 181.0, 214.0, 46.0, 62.5, 12.0, 15.0, 2.33333333333, 2.0, 8.0, 6.4, 1555.33333333, 1576.4, 295.0, 328.6, 151.666666667, 188.8, 143.333333333, 139.8, 19.6666666667, 21.0, 1.0, 1.0, 4.66666666667, 4.2, 1635.33333333, 1853.9, H
319.666666667, 367.3, 228.333333333, 271.2, 91.3333333333, 96.1, 21.0, 20.7, 0.666666666667, 1.5, 4.66666666667, 4.5, 1817.0, 1726.9, 357.666666667, 356.1, 265.0, 244.6, 92.6666666667, 111.5, 21.3333333333, 20.3, 1.66666666667, 1.0, 6.0, 5.7, 1828.0, 1715.8, A
